Timestamp,Elapsed_s,Temperature_C,Pressure_Pa,AirSpeed_mps,Lift_g,Drag_g,Density_kgm3,DynamicPressure_Pa,ReynoldsNumber,DynamicRange_mps,CL,CD,CLCD_Ratio
2026-04-26 13:43:31.472,2.624387,30.2,90664.0,1.29,,,1.0411980001405086,0.8663287960169102,7214.52229950286,0.0,,,
2026-04-26 13:43:31.473,2.625448,30.2,90665.0,1.19,3.13,-0.0338935875,1.0412094842797495,0.7372283753442765,6655.330410696653,0.10000000000000009,4.163542197581028,-0.04508542548998558,-92.34785193511898
2026-04-26 13:43:31.474,2.62626,30.2,90664.0,1.09,3.5,-0.1335542082,1.0411980001405086,0.6185236719834691,6095.991710432649,0.19999999999999996,5.549225770120135,-0.21174927252897993,-26.20658717663679
2026-04-26 13:43:31.475,2.627048,30.2,90665.0,0.99,3.59,-0.1978248214,1.0412094842797495,0.5102447077712913,5536.787484529149,0.30000000000000004,6.89980179388366,-0.3802094867884219,-18.147368841754457
2026-04-26 13:43:31.476,2.627834,30.2,90662.0,1.09,3.4,-0.216230607,1.0411750318620268,0.6185100276776371,6095.857236072144,0.30000000000000004,5.390795380503989,-0.342839693335051,-15.723953454933419
2026-04-26 13:43:31.477,2.628634,30.2,90664.0,1.09,3.22,-0.2178766489,1.0411980001405086,0.6185236719834691,6095.991710432649,0.30000000000000004,5.105287708510525,-0.34544191850951333,-14.779004616864201
2026-04-26 13:43:31.477,2.629451,30.2,90664.0,1.2,3.29,-0.2299975395,1.0411980001405086,0.7496625601011662,6711.183534421264,0.30000000000000004,4.303786825854825,-0.30086941655900445,-14.304500853149346
2026-04-26 13:43:31.478,2.630263,30.2,90665.0,1.3,3.47,-0.223413372,1.0412094842797495,0.8798220142163884,7270.529020088782,0.31000000000000005,3.8677226700570717,-0.24902045062775033,-15.53174713284396
2026-04-26 13:43:31.479,2.631082,30.2,90662.0,1.1,3.41,-0.2290248632,1.0411750318620268,0.6299108942765262,6151.782531815925,0.31000000000000005,5.308794752376483,-0.3565530768093554,-14.889213128891413
2026-04-26 13:43:31.480,2.631923,30.2,90664.0,1.0,3.27,-0.2392004251,1.0411980001405086,0.5205990000702543,5592.652945351053,0.31000000000000005,6.159778542731064,-0.4505876593098254,-13.67054426693826
2026-04-26 13:43:31.481,2.632787,30.2,90667.0,1.0,3.32,-0.2275284767,1.0412324525582313,0.5206162262791156,5592.838001810464,0.31000000000000005,6.253757827084088,-0.4285867445925134,-14.591580131648637
2026-04-26 13:43:31.482,2.633663,30.2,90667.0,1.0,3.43,-0.2442882299,1.0412324525582313,0.5206162262791156,5592.838001810464,0.31000000000000005,6.460960646656152,-0.46015645475953076,-14.040791082747129
2026-04-26 13:43:31.483,2.635545,30.2,90665.0,1.1,3.53,-0.2469817638,1.0412094842797495,0.6299317379892485,6151.986093921277,0.31000000000000005,5.4954326655296795,-0.38449621886024243,-14.292553205905964
2026-04-26 13:43:31.486,2.638374,30.2,90662.0,1.1,3.39,-0.2379285097,1.0411750318620268,0.6299108942765262,6151.782531815925,0.31000000000000005,5.277658126262837,-0.37041455241528365,-14.247977278025203
2026-04-26 13:43:31.488,2.639654,30.2,90663.0,1.1,3.57,-0.2379285097,1.0411865160012677,0.6299178421807671,6151.850385851043,0.31000000000000005,5.557826458573827,-0.3704104667954341,-15.004507044999993
2026-04-26 13:43:31.489,2.640897,30.2,90668.0,1.1,3.61,-0.256858015,1.0412439366974724,0.6299525817019709,6152.18965602663,0.31000000000000005,5.619789096562288,-0.39985813630516137,-14.054457284504048
2026-04-26 13:43:31.490,2.642044,30.2,90659.0,1.1,3.58,-0.2605242252,1.0411405794443038,0.6298900505638039,6151.578969710572,0.31000000000000005,5.573640505763759,-0.40560569114732953,-13.741524410068562
2026-04-26 13:43:31.491,2.643104,30.2,90664.0,1.0,3.51,-0.2705501317,1.0411980001405086,0.5205990000702543,5592.652945351053,0.31000000000000005,6.611872380729674,-0.5096418642136769,-12.97356603726244
2026-04-26 13:43:31.492,2.644126,30.2,90662.0,1.2,3.51,-0.2689040899,1.0411750318620268,0.7496460229406592,6711.035489253735,0.31000000000000005,4.5916793321965965,-0.35177246493930636,-13.05298108818389
2026-04-26 13:43:31.493,2.645224,30.2,90663.0,1.3,3.43,-0.2966624259,1.0411865160012677,0.8798026060210712,7270.368637823958,0.31000000000000005,3.8232223080269443,-0.3306724211820031,-11.561963027822728
2026-04-26 13:43:32.413,3.564661,30.2,90665.0,1.2,3.33,-0.294717102,1.0412094842797495,0.7496708286814195,6711.2575570050285,0.31000000000000005,4.3560644553074335,-0.3855275352532779,-11.298971038334924
2026-04-26 13:43:32.414,3.566282,30.2,90666.0,1.2,3.49,-0.3071372509,1.0412209684189904,0.749679097261673,6711.331579588792,0.31000000000000005,4.565314495897409,-0.401770241766146,-11.362998105157553
2026-04-26 13:43:32.415,3.567504,30.2,90663.0,1.3,3.25,-0.304368925,1.0411865160012677,0.8798026060210712,7270.368637823958,0.31000000000000005,3.622586735010953,-0.33926240930909035,-10.677831187924326
2026-04-26 13:43:32.417,3.568811,30.2,90670.0,1.3,3.33,-0.325767517,1.0412669049759542,0.8798705347046814,7270.929975750839,0.30000000000000004,3.7114715417718434,-0.36308614672047307,-10.22201363311493
2026-04-26 13:43:32.418,3.570032,30.2,90671.0,1.3,3.41,-0.3239718437,1.041278389115195,0.8798802388023399,7271.01016688325,0.30000000000000004,3.800594106479559,-0.36108078587435094,-10.52560605593146
2026-04-26 13:43:32.419,3.571238,30.2,90663.0,1.3,3.6,-0.3060897827,1.0411865160012677,0.8798026060210712,7270.368637823958,0.30000000000000004,4.012711460319824,-0.34118054970197076,-11.76125504172211
2026-04-26 13:43:32.420,3.572443,30.2,90661.0,1.19,3.51,-0.3218768596,1.0411635477227856,0.7371958499651183,6655.036787781053,0.30000000000000004,4.669226163119164,-0.4281811550276221,-10.904791367611567
2026-04-26 13:43:32.624,3.775783,30.2,90663.0,1.3,3.42,-0.3214279174,1.0411865160012677,0.8798026060210712,7270.368637823958,0.30000000000000004,3.8120758873038336,-0.358277079949365,-10.640021649843165
2026-04-26 13:43:32.738,3.89051,30.2,90662.0,1.3,3.23,-0.326889801,1.0411750318620268,0.8797929019234128,7270.2884466915475,0.30000000000000004,3.6003336047325143,-0.36436914414384647,-9.881005739912945
2026-04-26 13:43:32.853,4.005262,30.2,90665.0,1.3,3.27,-0.3339229106,1.0412094842797495,0.8798220142163884,7270.529020088782,0.30000000000000004,3.6447991732238108,-0.3721963145184613,-9.79267937657944
2026-04-26 13:43:32.962,4.114142,30.2,90664.0,1.5,3.62,-0.365347433,1.0411980001405086,1.171347750158072,8388.97941802658,0.5,3.0307031362129053,-0.30587282071835203,-9.908376720413415
