Timestamp,Elapsed_s,Temperature_C,Pressure_Pa,AirSpeed_mps,Lift_g,Drag_g,Density_kgm3,DynamicPressure_Pa,ReynoldsNumber,DynamicRange_mps,CL,CD,CLCD_Ratio
2026-04-26 14:01:31.312,50.292045,30.2,90636.0,3.26,13.26,-6.1018185615,1.0408764442417622,5.531009249411875,18226.417950639418,0.6599999999999997,2.3510388997058187,-1.0818712516616515,-2.173122629975467
2026-04-26 14:01:31.320,50.299351,30.2,90638.0,3.26,13.17,-6.0409893989,1.0408994125202442,5.531131298250073,18226.82014001121,0.6599999999999997,2.335030096661443,-1.071062419137754,-2.1801064577928435
2026-04-26 14:01:31.327,50.306725,30.2,90639.0,3.36,13.12,-6.0574502944,1.040910896659485,5.875733829463461,18786.132315516028,0.6799999999999997,2.189739217845897,-1.0109936333688916,-2.1659278016906214
2026-04-26 14:01:31.334,50.313999,30.2,90637.0,3.26,13.3,-6.1494040489,1.040887928381003,5.531070273830974,18226.619045325308,0.6799999999999997,2.3581050057724475,-1.090296275957026,-2.162811208084317
2026-04-26 14:01:31.341,50.321173,30.2,90638.0,3.34,13.27,-6.4491343498,1.0408994125202442,5.805928743155417,18674.10406982743,0.6799999999999997,2.241402732567372,-1.0893072610652468,-2.057640495644431
2026-04-26 14:01:31.349,50.328732,30.2,90637.0,3.41,13.43,-6.4189066886,1.040887928381003,6.051774460003571,19065.267160907762,0.73,2.17627590668543,-1.0401572579048501,-2.0922566180704454
2026-04-26 14:01:31.560,50.539247,30.2,90639.0,3.51,13.15,-6.2017035484,1.040910896659485,6.4120631689672605,19624.798936744424,0.8299999999999996,2.0111693241595145,-0.9484924664694518,-2.1203851324677743
2026-04-26 14:01:31.684,50.663935,30.2,90638.0,3.51,13.45,-6.4965701103,1.0408994125202442,6.411992426095329,19624.58242068691,0.8299999999999996,2.057074209308166,-0.9936005072758691,-2.0703232277406918
2026-04-26 14:01:31.810,50.7894,30.2,90635.0,3.58,13.69,-6.6542916297,1.0408649601025213,6.670070837328978,20015.293357151415,0.8000000000000003,2.012767806732342,-0.9783450671196969,-2.057318909633841
2026-04-26 14:01:31.942,50.922082,30.2,90634.0,3.58,13.04,-6.4673156738,1.0408534759632804,6.6699972446678935,20015.07252310985,0.5300000000000002,1.9172229209274165,-0.9508654790400689,-2.0162924863598146
