Timestamp,Elapsed_s,Temperature_C,Pressure_Pa,AirSpeed_mps,Lift_g,Drag_g,Density_kgm3,DynamicPressure_Pa,ReynoldsNumber,DynamicRange_mps,CL,CD,CLCD_Ratio
2026-04-26 13:11:47.856,6.365423,30.3,90738.0,0.2,0.65,-0.0400288534,1.0417044262708517,0.020834088525417037,1118.7918361435977,0.0,30.595638931952774,-1.8841666853638002,-16.238286755423278
2026-04-26 13:11:47.968,6.47786,30.3,90741.0,0.24,0.61,-0.0407770538,1.0417388673350014,0.03000207937924804,1342.5945910666692,0.03999999999999998,19.93880632199678,-1.3328619313112176,-14.959393657812523
2026-04-26 13:11:48.078,6.587223,30.3,90741.0,0.2,0.35,-0.048259077,1.0417388673350014,0.02083477734670003,1118.8288258888908,0.03999999999999998,16.474030141453074,-2.2714899688477277,-7.252521634427447
2026-04-26 13:11:48.183,6.692935,30.3,90744.0,0.24,0.31,-0.0445928859,1.041773308399151,0.030003071281895544,1342.638978761021,0.03999999999999998,10.13250100776994,-1.4575401978100646,-6.951781517239725
2026-04-26 13:11:48.396,6.905867,30.3,90737.0,0.2,0.12,-0.0311252355,1.041692945916135,0.020833858918322703,1118.7795062284997,0.03999999999999998,5.648487899498274,-1.4650876340898678,-3.8553925158253017
2026-04-26 13:11:48.509,7.018345,30.3,90741.0,0.24,0.09,-0.0193036327,1.0417388673350014,0.03000207937924804,1342.5945910666692,0.03999999999999998,2.9417910966880494,-0.6309694978955144,-4.662334877517639
2026-04-26 13:11:49.424,7.933655,30.3,90739.0,0.2,0.06,-0.0388317251,1.0417159066255681,0.020834318132511367,1118.8041660586953,0.03999999999999998,2.824181699912798,-1.8277974567244082,-1.5451283672174532
2026-04-26 13:11:49.426,7.935102,30.3,90740.0,0.24,-0.17,-0.0421986389,1.0417273869802848,0.0300017487450322,1342.5797951685518,0.03999999999999998,-5.5567777537502705,-1.3793438698709457,4.028565954528927
2026-04-26 13:11:49.427,7.936088,30.3,90739.0,0.19,-0.11,-0.0494562053,1.0417159066255681,0.018802972114591504,1062.8639577557603,0.04999999999999999,-5.737026537218983,-2.579377838511365,2.2241900552770475
2026-04-26 13:11:49.427,7.936983,30.3,90744.0,-0.0,0.04,-0.043919506,1.041773308399151,0.0,-0.0,0.24,,,
2026-04-26 13:11:49.429,7.938043,30.3,90738.0,-0.0,-0.09,-0.0408518743,1.0417044262708517,0.0,-0.0,0.24,,,
2026-04-26 13:11:49.429,7.938978,30.3,90737.0,-0.0,-0.04,-0.0433957624,1.041692945916135,0.0,-0.0,0.24,,,
2026-04-26 13:11:49.430,7.939903,30.3,90745.0,0.09,-0.01,-0.0614274501,1.0417847887538676,0.004219228394453163,503.4951654971769,0.24,-2.3242756928950277,-14.277432914395225,0.16279366934034592
2026-04-26 13:11:49.532,8.041728,30.3,90735.0,0.09,0.21,-0.0696576833,1.041669985206702,0.0042187634400871424,503.4396808792368,0.24,48.815168929155725,-16.19215036906252,-3.0147428115801262
2026-04-26 13:11:49.740,8.249729,30.3,90741.0,0.09,-0.11,-0.0458648347,1.0417388673350014,0.004219042412706756,503.47297165000094,0.24,-25.568159655165267,-10.660721965157855,2.398351606835727
2026-04-26 13:11:49.846,8.355054,30.3,90744.0,0.09,-0.02,-0.0399540309,1.041773308399151,0.0042191818990165615,503.4896170353829,0.24,-4.6486026128837,-9.286520621848803,0.5005752748717026
2026-04-26 13:11:49.951,8.460727,30.3,90744.0,0.18,0.04,-0.0722015762,1.041773308399151,0.016876727596066246,1006.9792340707658,0.24,2.32430130644185,-4.195455447220519,-0.5540045260119959
