Timestamp,Elapsed_s,Temperature_C,Pressure_Pa,AirSpeed_mps,Lift_g,Drag_g,Density_kgm3,DynamicPressure_Pa,ReynoldsNumber,DynamicRange_mps,CL,CD,CLCD_Ratio
2026-04-26 12:59:01.712526,2.624526,30.3,90844.0,0.99,,,1.0429213438708065,0.5110836045638887,5544.489095362619,0.0,,,
2026-04-26 12:59:01.713648,2.625648,30.3,90840.0,0.99,-0.995,-0.04354543685000006,1.0428754224519403,0.5110611007725734,5544.244963043683,0.0,-79.4071477585151,61.86098432140696,-1.2836386072672998
2026-04-26 12:59:01.714448,2.626448,30.3,90836.0,0.99,-1.105,-0.042385721200000004,1.042829501033074,0.511038596981258,5544.000830724747,0.0,-70.84648038572671,62.20372309546938,-1.1389427651620234
2026-04-26 12:59:01.715220,2.62722,30.3,90836.0,0.99,-1.045,-0.03950512410000001,1.042829501033074,0.511038596981258,5544.000830724747,0.0,-20.844637477227355,20.087990677334084,-1.0376666244049495
2026-04-26 12:59:01.715995,2.627995,30.3,90838.0,0.88,-0.9,-0.053047585450000045,1.0428524617425072,0.4037924731866988,4928.109241674858,0.1099999999999999,-137.3092770115828,236.53258983996466,-0.5805089146678888
2026-04-26 12:59:01.716778,2.628778,30.3,90836.0,0.88,-0.8999999999999999,-0.05364613535000001,1.042829501033074,0.4037835828000063,4928.000738421998,0.1099999999999999,-13.97479324726264,16.312418496694566,-0.8566965867197678
2026-04-26 12:59:01.717566,2.629566,30.3,90835.0,0.99,-1.06,-0.05188786984999999,1.0428180206783575,0.511032971033429,5543.939797645013,0.1099999999999999,-174.91216025591632,152.64334322032258,-1.1458879015998185
2026-04-26 12:59:01.718582,2.630582,30.3,90844.0,1.19,-0.99,-0.048259091350000005,1.0429213438708065,0.7384404575277245,6664.587902506582,0.3099999999999999,-125.43344987321638,157.24522676579244,-0.7976932111271152
2026-04-26 12:59:01.719487,2.631487,30.3,90834.0,1.19,-1.025,-0.048708009700000054,1.042806540323641,0.738359170876154,6663.854272558264,0.3099999999999999,-10.301418322306695,13.329965652341047,-0.7728015653586873
2026-04-26 12:59:01.720349,2.632349,30.3,90846.0,1.3,-0.9199999999999999,-0.05850946905000004,1.0429443045802398,0.8812879373703026,7280.802535332035,0.42,-2.227733989047392,5.486006929219496,-0.4060756790484652
2026-04-26 12:59:01.721235,2.633235,30.3,90840.0,1.3,-0.9500000000000001,-0.07051809785000002,1.0428754224519403,0.8812297319718896,7280.32166864322,0.42,-1.4585337488600145,5.211505510676502,-0.2798680239082551
2026-04-26 12:59:01.722182,2.634182,30.3,90845.0,1.3,-0.945,-0.057985711100000004,1.0429328242255231,0.8812782364705671,7280.7223908839005,0.42,-1.7472523561177415,2.511049145320312,-0.6958256310411082
2026-04-26 12:59:01.723162,2.635162,30.3,90839.0,1.4,-1.145,-0.06277422905000002,1.042863942097224,1.0220066632552791,7840.260102979322,0.5199999999999999,-7.692396194563442,5.1077708874938486,-1.506018254146429
2026-04-26 12:59:01.724127,2.636127,30.3,90838.0,1.3,-1.055,-0.06524326799999997,1.0428524617425072,0.8812103301724187,7280.16137974695,0.5199999999999999,-2.3187309896094224,1.2770410792259197,-1.8157058745635062
2026-04-26 12:59:01.725064,2.637064,30.3,90839.0,1.3,-0.985,-0.05454397205,1.042863942097224,0.8812200310721542,7280.241524195085,0.5199999999999999,-2.308185032517203,1.3378545733626526,-1.7252884420132881
2026-04-26 12:59:01.726364,2.638364,30.3,90844.0,1.3,-0.965,-0.052187132849999984,1.0429213438708065,0.8812685355708316,7280.642246435764,0.5199999999999999,-2.8918297103126998,1.3673919795426004,-2.11485057216734
2026-04-26 12:59:01.727708,2.639708,30.3,90841.0,1.3,-0.895,-0.053833174699999986,1.042886902806657,0.8812394328716253,7280.401813091357,0.5199999999999999,-2.630584652123873,2.3228683419078733,-1.1324725575980163
2026-04-26 12:59:01.728778,2.640778,30.3,90846.0,1.09,-1.025,-0.05495550634999996,1.0429443045802398,0.6195610641358915,6104.672895009169,0.5199999999999999,-3.7290472390787026,2.1823271341700545,-1.7087480518803475
2026-04-26 12:59:01.729806,2.641806,30.3,90840.0,1.2,-0.98,-0.06322312354999998,1.0428754224519403,0.7508703041653969,6720.296924901434,0.5199999999999999,-4.960447751893893,4.866895324266295,-1.0192221984231193
2026-04-26 12:59:01.832061,2.744061,30.3,90840.0,1.2,-1.21,-0.05981879234999998,1.0428754224519403,0.7508703041653969,6720.296924901434,0.5199999999999999,-14.084512414141436,11.469764782294321,-1.2279687231148328
2026-04-26 12:59:02.761709,3.673709,30.3,90838.0,1.09,-1.015,-0.0665900707,1.0428524617425072,0.6195065048981365,6104.135310710904,0.5199999999999999,-9.808160922722681,11.695403524906963,-0.8386338189900725
2026-04-26 12:59:02.763380,3.67538,30.3,90840.0,0.99,-1.1400000000000001,-0.06617853639999999,1.0428754224519403,0.5110611007725734,5544.244963043683,0.5199999999999999,-1061.4648881841729,972.0730090596759,-1.0919600465102608
2026-04-26 12:59:02.764670,3.67667,30.3,90838.0,0.88,-1.1199999999999999,-0.08099296095000003,1.0428524617425072,0.4037924731866988,4928.109241674858,0.5199999999999999,-50.89095484501939,60.385932554014744,-0.8427617607709846
2026-04-26 12:59:02.765935,3.677935,30.3,90837.0,0.99,-1.02,-0.11339015960000004,1.0428409813877906,0.5110442229290868,5544.061863804482,0.5199999999999999,-684.587669783391,950.1220239277746,-0.7205260509101
2026-04-26 12:59:02.767177,3.679177,30.3,90841.0,0.99,-0.9850000000000001,-0.10141890044999996,1.042886902806657,0.5110667267204023,5544.305996123418,0.5199999999999999,-402.04387503966376,974.4280878537039,-0.4125947107345953
2026-04-26 12:59:02.768396,3.680396,30.3,90835.0,0.88,-0.94,-0.11032249929999999,1.0428180206783575,0.40377913760666,4927.946486795568,0.5199999999999999,-17.691114751704095,25.954364647235604,-0.6816238806904631
2026-04-26 12:59:02.769623,3.681623,30.3,90835.0,0.78,-0.98,-0.10433690545000002,1.0428180206783575,0.3172252418903564,4367.952567841525,0.6199999999999999,-201.5970609300401,442.88156023857147,-0.45519407225137976
2026-04-26 12:59:02.876496,3.788496,30.3,90841.0,0.98,-1.185,-0.09872536654999997,1.042886902806657,0.5007942907277566,5488.302905253484,0.6199999999999999,-65.18835343643983,61.98423003851849,-1.0516925578639957
2026-04-26 12:59:02.985544,3.897544,30.3,90838.0,0.98,-1.075,-0.10920021530000001,1.0428524617425072,0.500777752128752,5488.121655501546,0.6199999999999999,-8.885711402682514,10.079176823568009,-0.8815909828970526
2026-04-26 12:59:03.095453,4.007453,30.3,90835.0,1.08,-1.17,-0.10673112870000001,1.0428180206783575,0.6081714696596181,6047.93432470365,0.6199999999999999,-10.989899670976438,10.265928507964317,-1.070521742134719
2026-04-26 12:59:03.305509,4.217509,30.3,90840.0,1.08,-1.045,-0.10538437364999997,1.0428754224519403,0.6082049463739717,6048.267232411291,0.6199999999999999,-11.546535627857988,10.12966178107572,-1.1398737566370951
2026-04-26 12:59:03.417781,4.329781,30.3,90840.0,1.19,-1.04,-0.10590810774999992,1.0428754224519403,0.7384079428670962,6664.294450527255,0.6199999999999999,-11.044275110183804,10.32372904206039,-1.0697951355743456
2026-04-26 12:59:03.531134,4.443134,30.3,90840.0,1.29,-1.0050000000000001,-0.10407505034999998,1.0428754224519403,0.8677244952511369,7224.319194269041,0.52,-18.925949719327203,38.86151691433286,-0.4870100609054444
2026-04-26 12:59:03.641481,4.553481,30.3,90838.0,1.19,-1.025,-0.10433688165000005,1.0428524617425072,0.7383916855367821,6664.147724537592,0.52,-8.735924239734718,10.192857014345801,-0.8570633559795313
2026-04-26 12:59:03.852057,4.764057,30.3,90838.0,1.19,-1.0750000000000002,-0.10987359525000001,1.0428524617425072,0.7383916855367821,6664.147724537592,0.52,-10.32760814266542,9.730210168429648,-1.061396204593203
2026-04-26 12:59:04.724750,5.63675,30.3,90838.0,1.29,-1.085,-0.11208077904999997,1.0428524617425072,0.8677053907928532,7224.16013836428,0.52,-9.90599197762906,9.89351108613941,-1.001261522970054
2026-04-26 12:59:04.726647,5.638647,30.3,90838.0,1.4,-1.0050000000000001,-0.11140739915000003,1.0428524617425072,1.0219954125076571,7840.173793573637,0.6199999999999999,-5.062454316900771,10.237717377201282,-0.4944905324476452
2026-04-26 12:59:04.728189,5.640189,30.3,90834.0,1.3,-1.04,-0.10863904949999997,1.042806540323641,0.8811715265734767,7279.840801954408,0.6199999999999999,-23.857869896920516,26.374970075548195,-0.9045648138588319
2026-04-26 12:59:04.729695,5.641695,30.3,90839.0,1.4,-1.135,-0.11095848085000004,1.042863942097224,1.0220066632552791,7840.260102979322,0.6199999999999999,-158.0093334669254,427.80719590747174,-0.3693470679747529
2026-04-26 12:59:04.731175,5.643175,30.3,90836.0,1.19,-1.2149999999999999,-0.1073297024,1.042829501033074,0.7383754282064681,6664.000998547927,0.6199999999999999,-95.56995079037911,106.98430615981667,-0.8933081329481501
2026-04-26 12:59:04.732649,5.644649,30.3,90839.0,1.3,-1.01,-0.11653256415000002,1.042863942097224,0.8812200310721542,7280.241524195085,0.6199999999999999,-58.56537534585661,107.86185417676359,-0.5429665176150217
2026-04-26 12:59:04.734152,5.646152,30.3,90837.0,1.3,-1.02,-0.11817860600000002,1.0428409813877906,0.8812006292726831,7280.081235298813,0.6199999999999999,-10.919337610991704,14.834983196918445,-0.7360532510249079
2026-04-26 12:59:04.837428,5.749428,30.3,90836.0,1.3,-1.105,-0.11664481160000001,1.042829501033074,0.8811909283729477,7280.001090850678,0.6199999999999999,-18.624075503793303,14.920905690482778,-1.2481866644108992
2026-04-26 12:59:05.044807,5.956807,30.3,90841.0,1.4,-1.3250000000000002,-0.10774118900000007,1.042886902806657,1.0220291647505235,7840.432721790692,0.6199999999999999,-25.239730278295767,15.25938647418998,-1.654046204346861
2026-04-26 12:59:05.158939,6.070939,30.3,90841.0,1.4,-1.1800000000000002,-0.10740451815000002,1.042886902806657,1.0220291647505235,7840.432721790692,0.6199999999999999,-136.94268230023343,108.89723316568116,-1.257540511537907
2026-04-26 12:59:05.267852,6.179852,30.3,90838.0,1.3,-1.04,-0.11219301225,1.0428524617425072,0.8812103301724187,7280.16137974695,0.6199999999999999,-55.98779965526946,105.75685036489647,-0.5294011637269156
2026-04-26 12:59:05.377238,6.289238,30.3,90838.0,1.3,-0.98,-0.11653258799999994,1.0428524617425072,0.8812103301724187,7280.16137974695,0.4199999999999999,-241.68401690671107,415.77784685996045,-0.5812816116393846
2026-04-26 12:59:05.589252,6.501252,30.3,90840.0,1.3,-1.085,-0.10833976269999995,1.0428754224519403,0.8812297319718896,7280.32166864322,0.4199999999999999,-31.29896302823024,46.36336482305759,-0.6750796269356303
2026-04-26 12:59:05.705533,6.617533,30.3,90839.0,1.2,-1.0150000000000001,-0.10310235019999991,1.042863942097224,0.7508620383100012,6720.222945410848,0.3199999999999998,-33.70593813732792,47.34166847200699,-0.7119719102688187
2026-04-26 12:59:05.820857,6.732857,30.3,90836.0,1.2,-1.02,-0.1006332874,1.042829501033074,0.7508372407438133,6720.001006939086,0.3199999999999998,-8.200818905333954,10.304757469736995,-0.7958284248239819
2026-04-26 12:59:06.693596,7.605596,30.3,90836.0,1.2,-0.9850000000000001,-0.09636850354999993,1.042829501033074,0.7508372407438133,6720.001006939086,0.2099999999999999,-5.865675220262649,10.424769002333678,-0.5626671649942139
2026-04-26 12:59:06.695899,7.607899,30.3,90837.0,1.0,-1.065,-0.08869941235,1.0428409813877906,0.5214204906938953,5600.062488691395,0.3999999999999999,-9.548845056511801,10.545177234154272,-0.9055177399564706
2026-04-26 12:59:06.697839,7.609839,30.3,90839.0,1.0,-1.085,-0.08978433609999997,1.042863942097224,0.5214319710486119,5600.185787842373,0.3999999999999999,-4.092608227253123,4.227576754445549,-0.968074257421702
